UserID,PaymentDate,PaymentAmount
73,2022-08-22,15.99
73,2022-09-21,15.99
73,2022-10-21,15.99
73,2022-11-20,15.99
73,2022-12-20,15.99
73,2023-01-19,15.99
73,2023-02-18,15.99
73,2023-03-20,15.99
73,2023-04-19,15.99
73,2023-05-19,15.99
73,2023-06-18,15.99
73,2023-07-18,15.99
73,2023-08-17,15.99
73,2023-09-16,15.99
73,2023-10-16,15.99
73,2023-11-15,15.99
73,2023-12-15,15.99
73,2024-01-14,15.99
74,2022-08-05,15.99
74,2022-09-04,15.99
75,2022-12-08,19.99
75,2023-01-07,19.99
75,2023-02-06,19.99
75,2023-03-08,19.99
75,2023-04-07,19.99
75,2023-05-07,19.99
75,2023-06-06,19.99
75,2023-07-06,19.99
75,2023-08-05,19.99
75,2023-09-04,19.99
75,2023-10-04,19.99
75,2023-11-03,19.99
75,2023-12-03,19.99
75,2024-01-02,19.99
75,2024-02-01,19.99
75,2024-03-02,19.99
75,2024-04-01,19.99
75,2024-05-01,19.99
75,2024-05-31,19.99
75,2024-06-30,19.99
75,2024-07-30,19.99
75,2024-08-29,19.99
76,2022-07-06,19.99
76,2022-08-05,19.99
76,2022-09-04,19.99
76,2022-10-04,19.99
76,2022-11-03,19.99
76,2022-12-03,19.99
76,2023-01-02,19.99
76,2023-02-01,19.99
76,2023-03-03,19.99
76,2023-04-02,19.99
76,2023-05-02,19.99
76,2023-06-01,19.99
76,2023-07-01,19.99
76,2023-07-31,19.99
76,2023-08-30,19.99
76,2023-09-29,19.99
77,2022-01-19,19.99
77,2022-02-18,19.99
77,2022-03-20,19.99
77,2022-04-19,19.99
77,2022-05-19,19.99
77,2022-06-18,19.99
77,2022-07-18,19.99
77,2022-08-17,19.99
77,2022-09-16,19.99
77,2022-10-16,19.99
77,2022-11-15,19.99
78,2022-06-26,15.99
78,2022-07-26,15.99
78,2022-08-25,15.99
78,2022-09-24,15.99
78,2022-10-24,15.99
78,2022-11-23,15.99
78,2022-12-23,15.99
78,2023-01-22,15.99
78,2023-02-21,15.99
78,2023-03-23,15.99
78,2023-04-22,15.99
78,2023-05-22,15.99
78,2023-06-21,15.99
78,2023-07-21,15.99
78,2023-08-20,15.99
78,2023-09-19,15.99
78,2023-10-19,15.99
79,2022-04-10,15.99
79,2022-05-10,15.99
79,2022-06-09,15.99
79,2022-07-09,15.99
79,2022-08-08,15.99
79,2022-09-07,15.99
80,2022-08-21,19.99
80,2022-09-20,19.99
80,2022-10-20,19.99
80,2022-11-19,19.99
80,2022-12-19,19.99
81,2022-03-17,15.99
81,2022-04-16,15.99
81,2022-05-16,15.99
81,2022-06-15,15.99
81,2022-07-15,15.99
81,2022-08-14,15.99
81,2022-09-13,15.99
81,2022-10-13,15.99
82,2022-09-22,19.99
82,2022-10-22,19.99
82,2022-11-21,19.99
82,2022-12-21,19.99
82,2023-01-20,19.99
82,2023-02-19,19.99
82,2023-03-21,19.99
82,2023-04-20,19.99
82,2023-05-20,19.99
82,2023-06-19,19.99
82,2023-07-19,19.99
82,2023-08-18,19.99
82,2023-09-17,19.99
82,2023-10-17,19.99
82,2023-11-16,19.99
83,2022-10-11,9.99
83,2022-11-10,9.99
83,2022-12-10,9.99
83,2023-01-09,9.99
83,2023-02-08,9.99
83,2023-03-10,9.99
83,2023-04-09,9.99
83,2023-05-09,9.99
83,2023-06-08,9.99
83,2023-07-08,9.99
83,2023-08-07,9.99
83,2023-09-06,9.99
83,2023-10-06,9.99
83,2023-11-05,9.99
83,2023-12-05,9.99
83,2024-01-04,9.99
83,2024-02-03,9.99
84,2022-07-25,15.99
84,2022-08-24,15.99
84,2022-09-23,15.99
84,2022-10-23,15.99
84,2022-11-22,15.99
84,2022-12-22,15.99
84,2023-01-21,15.99
84,2023-02-20,15.99
84,2023-03-22,15.99
84,2023-04-21,15.99
84,2023-05-21,15.99
84,2023-06-20,15.99
84,2023-07-20,15.99
84,2023-08-19,15.99
84,2023-09-18,15.99
85,2022-08-11,15.99
85,2022-09-10,15.99
85,2022-10-10,15.99
85,2022-11-09,15.99
85,2022-12-09,15.99
85,2023-01-08,15.99
85,2023-02-07,15.99
85,2023-03-09,15.99
85,2023-04-08,15.99
85,2023-05-08,15.99
85,2023-06-07,15.99
85,2023-07-07,15.99
85,2023-08-06,15.99
85,2023-09-05,15.99
85,2023-10-05,15.99
85,2023-11-04,15.99
85,2023-12-04,15.99
85,2024-01-03,15.99
85,2024-02-02,15.99
85,2024-03-03,15.99
86,2022-02-21,9.99
86,2022-03-23,9.99
86,2022-04-22,9.99
86,2022-05-22,9.99
86,2022-06-21,9.99
86,2022-07-21,9.99
86,2022-08-20,9.99
86,2022-09-19,9.99
86,2022-10-19,9.99
86,2022-11-18,9.99
86,2022-12-18,9.99
86,2023-01-17,9.99
86,2023-02-16,9.99
86,2023-03-18,9.99
86,2023-04-17,9.99
86,2023-05-17,9.99
87,2022-12-05,9.99
87,2023-01-04,9.99
87,2023-02-03,9.99
87,2023-03-05,9.99
87,2023-04-04,9.99
87,2023-05-04,9.99
87,2023-06-03,9.99
87,2023-07-03,9.99
87,2023-08-02,9.99
88,2022-05-24,9.99
88,2022-06-23,9.99
88,2022-07-23,9.99
88,2022-08-22,9.99
88,2022-09-21,9.99
88,2022-10-21,9.99
88,2022-11-20,9.99
88,2022-12-20,9.99
88,2023-01-19,9.99
88,2023-02-18,9.99
88,2023-03-20,9.99
88,2023-04-19,9.99
88,2023-05-19,9.99
88,2023-06-18,9.99
88,2023-07-18,9.99
88,2023-08-17,9.99
88,2023-09-16,9.99
89,2022-03-10,9.99
89,2022-04-09,9.99
89,2022-05-09,9.99
89,2022-06-08,9.99
89,2022-07-08,9.99
89,2022-08-07,9.99
89,2022-09-06,9.99
89,2022-10-06,9.99
89,2022-11-05,9.99
89,2022-12-05,9.99
89,2023-01-04,9.99
89,2023-02-03,9.99
89,2023-03-05,9.99
90,2022-04-09,9.99
90,2022-05-09,9.99
90,2022-06-08,9.99
90,2022-07-08,9.99
90,2022-08-07,9.99
90,2022-09-06,9.99
90,2022-10-06,9.99
90,2022-11-05,9.99
90,2022-12-05,9.99
90,2023-01-04,9.99
90,2023-02-03,9.99
90,2023-03-05,9.99
90,2023-04-04,9.99
90,2023-05-04,9.99
90,2023-06-03,9.99
90,2023-07-03,9.99
90,2023-08-02,9.99
90,2023-09-01,9.99
90,2023-10-01,9.99
90,2023-10-31,9.99
90,2023-11-30,9.99
91,2022-01-25,15.99
91,2022-02-24,15.99
91,2022-03-26,15.99
91,2022-04-25,15.99
91,2022-05-25,15.99
91,2022-06-24,15.99
91,2022-07-24,15.99
91,2022-08-23,15.99
91,2022-09-22,15.99
91,2022-10-22,15.99
92,2022-02-22,9.99
92,2022-03-24,9.99
92,2022-04-23,9.99
92,2022-05-23,9.99
92,2022-06-22,9.99
92,2022-07-22,9.99
92,2022-08-21,9.99
92,2022-09-20,9.99
92,2022-10-20,9.99
92,2022-11-19,9.99
92,2022-12-19,9.99
92,2023-01-18,9.99
92,2023-02-17,9.99
92,2023-03-19,9.99
92,2023-04-18,9.99
92,2023-05-18,9.99
92,2023-06-17,9.99
92,2023-07-17,9.99
92,2023-08-16,9.99
93,2022-05-31,9.99
93,2022-06-30,9.99
93,2022-07-30,9.99
93,2022-08-29,9.99
93,2022-09-28,9.99
93,2022-10-28,9.99
93,2022-11-27,9.99
93,2022-12-27,9.99
93,2023-01-26,9.99
93,2023-02-25,9.99
93,2023-03-27,9.99
93,2023-04-26,9.99
93,2023-05-26,9.99
94,2022-05-24,9.99
94,2022-06-23,9.99
94,2022-07-23,9.99
94,2022-08-22,9.99
94,2022-09-21,9.99
94,2022-10-21,9.99
94,2022-11-20,9.99
94,2022-12-20,9.99
94,2023-01-19,9.99
94,2023-02-18,9.99
94,2023-03-20,9.99
94,2023-04-19,9.99
94,2023-05-19,9.99
94,2023-06-18,9.99
94,2023-07-18,9.99
94,2023-08-17,9.99
94,2023-09-16,9.99
94,2023-10-16,9.99
94,2023-11-15,9.99
94,2023-12-15,9.99
95,2022-02-26,15.99
95,2022-03-28,15.99
95,2022-04-27,15.99
95,2022-05-27,15.99
95,2022-06-26,15.99
95,2022-07-26,15.99
95,2022-08-25,15.99
95,2022-09-24,15.99
95,2022-10-24,15.99
95,2022-11-23,15.99
95,2022-12-23,15.99
95,2023-01-22,15.99
95,2023-02-21,15.99
95,2023-03-23,15.99
95,2023-04-22,15.99
96,2022-02-08,15.99
96,2022-03-10,15.99
96,2022-04-09,15.99
96,2022-05-09,15.99
96,2022-06-08,15.99
96,2022-07-08,15.99
96,2022-08-07,15.99
96,2022-09-06,15.99
97,2022-04-19,9.99
97,2022-05-19,9.99
97,2022-06-18,9.99
97,2022-07-18,9.99
97,2022-08-17,9.99
97,2022-09-16,9.99
97,2022-10-16,9.99
97,2022-11-15,9.99
97,2022-12-15,9.99
98,2022-06-30,19.99
98,2022-07-30,19.99
98,2022-08-29,19.99
98,2022-09-28,19.99
98,2022-10-28,19.99
98,2022-11-27,19.99
98,2022-12-27,19.99
98,2023-01-26,19.99
98,2023-02-25,19.99
99,2022-02-11,15.99
99,2022-03-13,15.99
99,2022-04-12,15.99
99,2022-05-12,15.99
99,2022-06-11,15.99
99,2022-07-11,15.99
99,2022-08-10,15.99
99,2022-09-09,15.99
99,2022-10-09,15.99
99,2022-11-08,15.99
99,2022-12-08,15.99
100,2022-07-05,9.99
100,2022-08-04,9.99
100,2022-09-03,9.99
100,2022-10-03,9.99
100,2022-11-02,9.99
100,2022-12-02,9.99
100,2023-01-01,9.99
100,2023-01-31,9.99
100,2023-03-02,9.99
100,2023-04-01,9.99
100,2023-05-01,9.99
100,2023-05-31,9.99
100,2023-06-30,9.99
100,2023-07-30,9.99
100,2023-08-29,9.99
100,2023-09-28,9.99
100,2023-10-28,9.99
101,2022-08-11,15.99
101,2022-09-10,15.99
101,2022-10-10,15.99
101,2022-11-09,15.99
101,2022-12-09,15.99
101,2023-01-08,15.99
101,2023-02-07,15.99
101,2023-03-09,15.99
101,2023-04-08,15.99
101,2023-05-08,15.99
101,2023-06-07,15.99
102,2022-05-02,19.99
102,2022-06-01,19.99
102,2022-07-01,19.99
102,2022-07-31,19.99
102,2022-08-30,19.99
102,2022-09-29,19.99
102,2022-10-29,19.99
102,2022-11-28,19.99
102,2022-12-28,19.99
102,2023-01-27,19.99
102,2023-02-26,19.99
102,2023-03-28,19.99
102,2023-04-27,19.99
102,2023-05-27,19.99
102,2023-06-26,19.99
102,2023-07-26,19.99
102,2023-08-25,19.99
102,2023-09-24,19.99
102,2023-10-24,19.99
102,2023-11-23,19.99
102,2023-12-23,19.99
102,2024-01-22,19.99
103,2022-05-13,15.99
103,2022-06-12,15.99
103,2022-07-12,15.99
103,2022-08-11,15.99
103,2022-09-10,15.99
103,2022-10-10,15.99
103,2022-11-09,15.99
103,2022-12-09,15.99
103,2023-01-08,15.99
103,2023-02-07,15.99
103,2023-03-09,15.99
103,2023-04-08,15.99
103,2023-05-08,15.99
103,2023-06-07,15.99
103,2023-07-07,15.99
103,2023-08-06,15.99
103,2023-09-05,15.99
103,2023-10-05,15.99
103,2023-11-04,15.99
103,2023-12-04,15.99
103,2024-01-03,15.99
104,2022-06-12,19.99
104,2022-07-12,19.99
104,2022-08-11,19.99
104,2022-09-10,19.99
104,2022-10-10,19.99
104,2022-11-09,19.99
104,2022-12-09,19.99
104,2023-01-08,19.99
104,2023-02-07,19.99
104,2023-03-09,19.99
104,2023-04-08,19.99
104,2023-05-08,19.99
104,2023-06-07,19.99
104,2023-07-07,19.99
105,2022-08-03,9.99
105,2022-09-02,9.99
105,2022-10-02,9.99
105,2022-11-01,9.99
105,2022-12-01,9.99
105,2022-12-31,9.99
105,2023-01-30,9.99
105,2023-03-01,9.99
106,2022-08-09,9.99
106,2022-09-08,9.99
106,2022-10-08,9.99
106,2022-11-07,9.99
106,2022-12-07,9.99
106,2023-01-06,9.99
106,2023-02-05,9.99
106,2023-03-07,9.99
106,2023-04-06,9.99
106,2023-05-06,9.99
106,2023-06-05,9.99
106,2023-07-05,9.99
106,2023-08-04,9.99
106,2023-09-03,9.99
106,2023-10-03,9.99
106,2023-11-02,9.99
106,2023-12-02,9.99
106,2024-01-01,9.99
106,2024-01-31,9.99
106,2024-03-01,9.99
106,2024-03-31,9.99
106,2024-04-30,9.99
107,2022-08-23,19.99
107,2022-09-22,19.99
107,2022-10-22,19.99
107,2022-11-21,19.99
107,2022-12-21,19.99
107,2023-01-20,19.99
107,2023-02-19,19.99
107,2023-03-21,19.99
107,2023-04-20,19.99
107,2023-05-20,19.99
107,2023-06-19,19.99
107,2023-07-19,19.99
108,2022-11-27,19.99
108,2022-12-27,19.99
108,2023-01-26,19.99
108,2023-02-25,19.99
108,2023-03-27,19.99
108,2023-04-26,19.99
108,2023-05-26,19.99
108,2023-06-25,19.99
108,2023-07-25,19.99
108,2023-08-24,19.99
108,2023-09-23,19.99
108,2023-10-23,19.99
108,2023-11-22,19.99
109,2022-05-26,19.99
109,2022-06-25,19.99
109,2022-07-25,19.99
109,2022-08-24,19.99
109,2022-09-23,19.99
109,2022-10-23,19.99
110,2022-08-27,19.99
110,2022-09-26,19.99
110,2022-10-26,19.99
110,2022-11-25,19.99
110,2022-12-25,19.99
110,2023-01-24,19.99
110,2023-02-23,19.99
110,2023-03-25,19.99
110,2023-04-24,19.99
110,2023-05-24,19.99
110,2023-06-23,19.99
110,2023-07-23,19.99
110,2023-08-22,19.99
110,2023-09-21,19.99
110,2023-10-21,19.99
110,2023-11-20,19.99
110,2023-12-20,19.99
110,2024-01-19,19.99
110,2024-02-18,19.99
110,2024-03-19,19.99
110,2024-04-18,19.99
110,2024-05-18,19.99
110,2024-06-17,19.99
111,2022-03-17,9.99
111,2022-04-16,9.99
111,2022-05-16,9.99
111,2022-06-15,9.99
111,2022-07-15,9.99
111,2022-08-14,9.99
111,2022-09-13,9.99
111,2022-10-13,9.99
111,2022-11-12,9.99
111,2022-12-12,9.99
111,2023-01-11,9.99
111,2023-02-10,9.99
111,2023-03-12,9.99
111,2023-04-11,9.99
111,2023-05-11,9.99
111,2023-06-10,9.99
111,2023-07-10,9.99
111,2023-08-09,9.99
111,2023-09-08,9.99
111,2023-10-08,9.99
111,2023-11-07,9.99
111,2023-12-07,9.99
112,2022-01-09,9.99
112,2022-02-08,9.99
112,2022-03-10,9.99
112,2022-04-09,9.99
112,2022-05-09,9.99
112,2022-06-08,9.99
112,2022-07-08,9.99
112,2022-08-07,9.99
112,2022-09-06,9.99
112,2022-10-06,9.99
112,2022-11-05,9.99
113,2022-03-15,19.99
113,2022-04-14,19.99
113,2022-05-14,19.99
113,2022-06-13,19.99
113,2022-07-13,19.99
113,2022-08-12,19.99
113,2022-09-11,19.99
114,2022-09-10,19.99
114,2022-10-10,19.99
114,2022-11-09,19.99
114,2022-12-09,19.99
114,2023-01-08,19.99
114,2023-02-07,19.99
114,2023-03-09,19.99
114,2023-04-08,19.99
114,2023-05-08,19.99
114,2023-06-07,19.99
114,2023-07-07,19.99
114,2023-08-06,19.99
114,2023-09-05,19.99
114,2023-10-05,19.99
114,2023-11-04,19.99
114,2023-12-04,19.99
114,2024-01-03,19.99
114,2024-02-02,19.99
114,2024-03-03,19.99
114,2024-04-02,19.99
114,2024-05-02,19.99
114,2024-06-01,19.99
114,2024-07-01,19.99
115,2022-08-18,15.99
115,2022-09-17,15.99
115,2022-10-17,15.99
115,2022-11-16,15.99
115,2022-12-16,15.99
115,2023-01-15,15.99
115,2023-02-14,15.99
115,2023-03-16,15.99
115,2023-04-15,15.99
115,2023-05-15,15.99
116,2022-01-07,15.99
116,2022-02-06,15.99
116,2022-03-08,15.99
116,2022-04-07,15.99
116,2022-05-07,15.99
116,2022-06-06,15.99
116,2022-07-06,15.99
116,2022-08-05,15.99
116,2022-09-04,15.99
116,2022-10-04,15.99
116,2022-11-03,15.99
116,2022-12-03,15.99
116,2023-01-02,15.99
116,2023-02-01,15.99
116,2023-03-03,15.99
116,2023-04-02,15.99
117,2022-06-23,9.99
117,2022-07-23,9.99
117,2022-08-22,9.99
117,2022-09-21,9.99
117,2022-10-21,9.99
117,2022-11-20,9.99
117,2022-12-20,9.99
117,2023-01-19,9.99
118,2022-05-21,15.99
118,2022-06-20,15.99
118,2022-07-20,15.99
118,2022-08-19,15.99
118,2022-09-18,15.99
118,2022-10-18,15.99
118,2022-11-17,15.99
118,2022-12-17,15.99
118,2023-01-16,15.99
119,2022-06-17,9.99
119,2022-07-17,9.99
119,2022-08-16,9.99
119,2022-09-15,9.99
119,2022-10-15,9.99
119,2022-11-14,9.99
119,2022-12-14,9.99
119,2023-01-13,9.99
119,2023-02-12,9.99
119,2023-03-14,9.99
119,2023-04-13,9.99
119,2023-05-13,9.99
119,2023-06-12,9.99
120,2022-06-19,19.99
120,2022-07-19,19.99
120,2022-08-18,19.99
120,2022-09-17,19.99
120,2022-10-17,19.99
120,2022-11-16,19.99
120,2022-12-16,19.99
120,2023-01-15,19.99
120,2023-02-14,19.99
120,2023-03-16,19.99
120,2023-04-15,19.99
120,2023-05-15,19.99
120,2023-06-14,19.99
120,2023-07-14,19.99
120,2023-08-13,19.99
120,2023-09-12,19.99
120,2023-10-12,19.99
120,2023-11-11,19.99
120,2023-12-11,19.99
120,2024-01-10,19.99
120,2024-02-09,19.99
120,2024-03-10,19.99
120,2024-04-09,19.99
121,2022-10-10,9.99
121,2022-11-09,9.99
121,2022-12-09,9.99
121,2023-01-08,9.99
122,2022-05-02,9.99
122,2022-06-01,9.99
122,2022-07-01,9.99
122,2022-07-31,9.99
122,2022-08-30,9.99
122,2022-09-29,9.99
122,2022-10-29,9.99
122,2022-11-28,9.99
122,2022-12-28,9.99
122,2023-01-27,9.99
122,2023-02-26,9.99
122,2023-03-28,9.99
123,2022-07-13,9.99
123,2022-08-12,9.99
124,2022-01-05,19.99
124,2022-02-04,19.99
124,2022-03-06,19.99
124,2022-04-05,19.99
124,2022-05-05,19.99
124,2022-06-04,19.99
124,2022-07-04,19.99
124,2022-08-03,19.99
124,2022-09-02,19.99
124,2022-10-02,19.99
124,2022-11-01,19.99
124,2022-12-01,19.99
124,2022-12-31,19.99
124,2023-01-30,19.99
124,2023-03-01,19.99
124,2023-03-31,19.99
124,2023-04-30,19.99
124,2023-05-30,19.99
125,2022-01-29,19.99
125,2022-02-28,19.99
125,2022-03-30,19.99
125,2022-04-29,19.99
125,2022-05-29,19.99
125,2022-06-28,19.99
125,2022-07-28,19.99
125,2022-08-27,19.99
125,2022-09-26,19.99
125,2022-10-26,19.99
125,2022-11-25,19.99
125,2022-12-25,19.99
125,2023-01-24,19.99
125,2023-02-23,19.99
125,2023-03-25,19.99
126,2022-06-14,19.99
126,2022-07-14,19.99
126,2022-08-13,19.99
126,2022-09-12,19.99
126,2022-10-12,19.99
126,2022-11-11,19.99
126,2022-12-11,19.99
126,2023-01-10,19.99
127,2022-12-05,15.99
128,2022-05-16,9.99
128,2022-06-15,9.99
128,2022-07-15,9.99
128,2022-08-14,9.99
128,2022-09-13,9.99
128,2022-10-13,9.99
128,2022-11-12,9.99
128,2022-12-12,9.99
128,2023-01-11,9.99
128,2023-02-10,9.99
128,2023-03-12,9.99
128,2023-04-11,9.99
129,2022-12-31,19.99
129,2023-01-30,19.99
129,2023-03-01,19.99
129,2023-03-31,19.99
129,2023-04-30,19.99
129,2023-05-30,19.99
129,2023-06-29,19.99
129,2023-07-29,19.99
129,2023-08-28,19.99
130,2022-11-17,15.99
130,2022-12-17,15.99
130,2023-01-16,15.99
130,2023-02-15,15.99
130,2023-03-17,15.99
130,2023-04-16,15.99
130,2023-05-16,15.99
130,2023-06-15,15.99
131,2022-12-08,19.99
131,2023-01-07,19.99
131,2023-02-06,19.99
131,2023-03-08,19.99
131,2023-04-07,19.99
131,2023-05-07,19.99
131,2023-06-06,19.99
131,2023-07-06,19.99
131,2023-08-05,19.99
131,2023-09-04,19.99
131,2023-10-04,19.99
131,2023-11-03,19.99
131,2023-12-03,19.99
132,2022-05-25,9.99
132,2022-06-24,9.99
132,2022-07-24,9.99
132,2022-08-23,9.99
132,2022-09-22,9.99
132,2022-10-22,9.99
132,2022-11-21,9.99
132,2022-12-21,9.99
132,2023-01-20,9.99
132,2023-02-19,9.99
132,2023-03-21,9.99
132,2023-04-20,9.99
132,2023-05-20,9.99
132,2023-06-19,9.99
132,2023-07-19,9.99
132,2023-08-18,9.99
132,2023-09-17,9.99
132,2023-10-17,9.99
132,2023-11-16,9.99
132,2023-12-16,9.99
132,2024-01-15,9.99
133,2022-11-23,15.99
133,2022-12-23,15.99
133,2023-01-22,15.99
133,2023-02-21,15.99
133,2023-03-23,15.99
134,2022-08-05,15.99
134,2022-09-04,15.99
134,2022-10-04,15.99
134,2022-11-03,15.99
134,2022-12-03,15.99
134,2023-01-02,15.99
134,2023-02-01,15.99
134,2023-03-03,15.99
134,2023-04-02,15.99
134,2023-05-02,15.99
134,2023-06-01,15.99
135,2022-10-28,9.99
135,2022-11-27,9.99
135,2022-12-27,9.99
135,2023-01-26,9.99
135,2023-02-25,9.99
136,2022-05-12,9.99
136,2022-06-11,9.99
136,2022-07-11,9.99
136,2022-08-10,9.99
136,2022-09-09,9.99
136,2022-10-09,9.99
136,2022-11-08,9.99
136,2022-12-08,9.99
136,2023-01-07,9.99
136,2023-02-06,9.99
136,2023-03-08,9.99
137,2022-10-19,19.99
137,2022-11-18,19.99
137,2022-12-18,19.99
137,2023-01-17,19.99
137,2023-02-16,19.99
137,2023-03-18,19.99
137,2023-04-17,19.99
137,2023-05-17,19.99
137,2023-06-16,19.99
137,2023-07-16,19.99
137,2023-08-15,19.99
137,2023-09-14,19.99
137,2023-10-14,19.99
137,2023-11-13,19.99
